partNumber,partId,specificPartName,partGroupName,generalPartName,carModelName,carModelYear,carBrand
CA2004R,25943,Тормозной суппорт,Тормозная система,Тормозной суппорт,Clarity,2021,Honda
CA472,26267,Стартерная аккумуляторная батарея,Система стартера,Аккумулятор,Armada,2009,Nissan
CA5SPK690,32542,Поликлиновой ремень,Ременный привод,Ремень,S6,2015,Audi
CA6SPK1019,32543,Поликлиновой ремень,Ременный привод,Ремень,Odyssey Hybrid,2010,Honda
CA6SPK1042,32544,Поликлиновой ремень,Ременный привод,Ремень,Accord,2011,Honda
CA9494,28368,Воздушный фильтр,Система подачи воздуха,Фильтр,Suburban,2005,Chevrolet
CAB10032,28104,"Подвеска, рычаг независимой подвески колеса",Подвеска колеса,Подвеска,Tucson Hybrid,2004,Hyundai
CAB30003,28105,"Подвеска, рычаг независимой подвески колеса",Подвеска колеса,Подвеска,i4,2011,BMW
CAB60003,28106,"Подвеска, рычаг независимой подвески колеса",Подвеска колеса,Подвеска,Breeze,2008,Honda
CAC-19180,32186,"Фильтр, воздух во внутренном пространстве",Отопление / вентиляция,Фильтр,i4,2011,BMW
CAF100810P,26294,Воздушный фильтр,Система подачи воздуха,Фильтр,Expedition Max,2010,Ford
CAF2021.01,30985,"Фильтр, воздух во внутренном пространстве",Отопление / вентиляция,Фильтр,NV200,2018,Nissan
CAF2021.11,30986,"Фильтр, воздух во внутренном пространстве",Отопление / вентиляция,Фильтр,M4,2000,BMW
CAL30173GS,26182,Генератор,Генератор,Генератор,Accord Hybrid,2019,Honda
CAL35162AS,26183,Генератор,Генератор,Генератор,M4,2000,BMW
CAL35162GS,26184,Генератор,Генератор,Генератор,E-Class,2009,Mercedes-Benz
CAL35162RS,26185,Генератор,Генератор,Генератор,Express Passenger,2011,Chevrolet
CAV-19180,32187,"Фильтр, воздух во внутренном пространстве",Отопление / вентиляция,Фильтр,Silverado 1500,2013,Chevrolet
CB063PL,26368,Стартерная аккумуляторная батарея,Система стартера,Аккумулятор,Pathfinder,2009,Nissan
CB075PR,26369,Стартерная аккумуляторная батарея,Система стартера,Аккумулятор,X6,2018,BMW
CB442,26268,Стартерная аккумуляторная батарея,Система стартера,Аккумулятор,Tahoe,2006,Chevrolet
CB5132,31507,"Комплект прокладок, головка цилиндра",Головка цилиндра,Комплект прокладок,Leaf,2013,Nissan
CB5133,31508,"Комплект прокладок, головка цилиндра",Головка цилиндра,Комплект прокладок,Pathfinder,2009,Nissan
CBA7486,26475,Элемент системы питания,Система подачи топлива,Трубка забора топлива,NV200 Taxi,2020,Nissan
CBC7033,26476,Топливный насос,Система подачи топлива,Насос,A3,2022,Audi
CBE5134,26477,Катушка зажигания,Система зажигания,Катушка зажигания,M2,2022,BMW
CBE5134C,26478,Катушка зажигания,Система зажигания,Катушка зажигания,GLC,2005,Mercedes-Benz
CBE5136,26479,Катушка зажигания,Система зажигания,Катушка зажигания,Breeze,2008,Honda
CBE5227,26480,Катушка зажигания,Система зажигания,Катушка зажигания,Venue,2004,Hyundai
CBE5433,26481,Катушка зажигания,Система зажигания,Катушка зажигания,Atlas,2010,Volkswagen
CBE5447,26482,Катушка зажигания,Система зажигания,Катушка зажигания,CR-V,2001,Honda
CBE5538,26483,Катушка зажигания,Система зажигания,Катушка зажигания,Sienna,2022,Toyota
CBJ7105,26370,Несущий / направляющий шарнир,Подвеска колеса,Шарнир,5 Series,2006,BMW
CBK001,26371,Комплект подшипника ступицы колеса,Подвеска колеса,Комплект подшипника,2 Series,2017,BMW
CBK010,26372,Комплект подшипника ступицы колеса,Подвеска колеса,Комплект подшипника,Metris,2012,Mercedes-Benz
CBK014,26373,Комплект подшипника ступицы колеса,Подвеска колеса,Комплект подшипника,Rogue Sport,2022,Nissan
CBK016,26374,Комплект подшипника ступицы колеса,Подвеска колеса,Комплект подшипника,Murano,2020,Nissan
CBK2000,32333,"Комплект пылника, приводной вал",Привод колеса,Комплект пыльника,370Z,2024,Nissan
CBL5118,26484,"Водяной насос, система очистки окон",Система очистки окон,Насос,Passport,2012,Honda
CBL5174,26485,"Водяной насос, система очистки окон",Система очистки окон,Насос,X3,2004,BMW
CBM45S,26295,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,Fit,2021,Honda
CBM48S,26296,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,Odyssey,2024,Honda
CBM55S,26297,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,Maverick,2002,Ford
CBM60S,26298,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,Rogue,2020,Nissan
